repo_full_name,repo_url,month,hn_submission_date,source,hn_score,new_stars,new_forks,new_commits,new_prs,active_contributors,cumulative_stars,cumulative_forks
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2022-09-01,2023-03-23 20:45:35,HN,328,74,8,49,0,1,500,47
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2022-10-01,2023-03-23 20:45:35,HN,328,43,8,11,8,2,543,55
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2022-11-01,2023-03-23 20:45:35,HN,328,69,12,9,0,1,612,67
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2022-12-01,2023-03-23 20:45:35,HN,328,83,7,5,7,1,695,74
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2023-01-01,2023-03-23 20:45:35,HN,328,274,21,43,3,3,969,95
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2023-02-01,2023-03-23 20:45:35,HN,328,883,60,36,2,2,1852,155
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2023-03-01,2023-03-23 20:45:35,HN,328,2328,94,33,7,6,4180,249
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2023-04-01,2023-03-23 20:45:35,HN,328,1277,72,16,5,5,5457,321
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2023-05-01,2023-03-23 20:45:35,HN,328,1793,112,11,6,6,7250,433
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2023-06-01,2023-03-23 20:45:35,HN,328,790,53,5,1,2,8040,486
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2023-07-01,2023-03-23 20:45:35,HN,328,534,44,12,1,2,8574,530
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2023-08-01,2023-03-23 20:45:35,HN,328,371,24,5,2,3,8945,554
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2023-09-01,2023-03-23 20:45:35,HN,328,286,15,19,4,4,9231,569
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2023-10-01,2023-03-23 20:45:35,HN,328,228,19,10,1,1,9459,588
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2023-11-01,2023-03-23 20:45:35,HN,328,244,18,3,1,2,9703,606
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2023-12-01,2023-03-23 20:45:35,HN,328,232,23,21,1,2,9935,629
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2024-01-01,2023-03-23 20:45:35,HN,328,308,18,3,2,3,10243,647
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2024-02-01,2023-03-23 20:45:35,HN,328,239,16,13,0,1,10482,663
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2024-03-01,2023-03-23 20:45:35,HN,328,278,24,2,0,1,10760,687
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2024-04-01,2023-03-23 20:45:35,HN,328,243,16,32,0,1,11003,703
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2024-05-01,2023-03-23 20:45:35,HN,328,159,13,3,0,1,11162,716
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2024-06-01,2023-03-23 20:45:35,HN,328,150,9,1,0,1,11312,725
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2024-07-01,2023-03-23 20:45:35,HN,328,123,9,10,0,1,11435,734
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2024-08-01,2023-03-23 20:45:35,HN,328,104,12,2,0,1,11539,746
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2024-09-01,2023-03-23 20:45:35,HN,328,311,12,6,0,1,11850,758
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2024-10-01,2023-03-23 20:45:35,HN,328,133,13,5,2,2,11983,771
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2024-11-01,2023-03-23 20:45:35,HN,328,127,8,26,0,1,12110,779
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2024-12-01,2023-03-23 20:45:35,HN,328,176,13,24,0,1,12286,792
BlinkDL/RWKV-LM,https://github.com/BlinkDL/RWKV-LM,2025-01-01,2023-03-23 20:45:35,HN,328,214,10,11,1,2,12500,802
BloopAI/bloop,https://github.com/BloopAI/bloop,2022-05-01,2023-06-09 17:19:12,HN,118,0,0,0,0,0,0,0
BloopAI/bloop,https://github.com/BloopAI/bloop,2022-06-01,2023-06-09 17:19:12,HN,118,0,0,0,0,0,0,0
BloopAI/bloop,https://github.com/BloopAI/bloop,2022-07-01,2023-06-09 17:19:12,HN,118,0,0,0,0,0,0,0
BloopAI/bloop,https://github.com/BloopAI/bloop,2022-08-01,2023-06-09 17:19:12,HN,118,0,0,0,0,0,0,0
BloopAI/bloop,https://github.com/BloopAI/bloop,2022-09-01,2023-06-09 17:19:12,HN,118,0,0,0,0,0,0,0
BloopAI/bloop,https://github.com/BloopAI/bloop,2022-10-01,2023-06-09 17:19:12,HN,118,0,0,0,0,0,0,0
BloopAI/bloop,https://github.com/BloopAI/bloop,2022-11-01,2023-06-09 17:19:12,HN,118,0,0,0,0,0,0,0
BloopAI/bloop,https://github.com/BloopAI/bloop,2022-12-01,2023-06-09 17:19:12,HN,118,43,0,184,72,7,43,0
BloopAI/bloop,https://github.com/BloopAI/bloop,2023-01-01,2023-06-09 17:19:12,HN,118,21,1,406,203,9,64,1
BloopAI/bloop,https://github.com/BloopAI/bloop,2023-02-01,2023-06-09 17:19:12,HN,118,211,7,310,130,10,275,8
BloopAI/bloop,https://github.com/BloopAI/bloop,2023-03-01,2023-06-09 17:19:12,HN,118,2669,101,334,200,12,2944,109
BloopAI/bloop,https://github.com/BloopAI/bloop,2023-04-01,2023-06-09 17:19:12,HN,118,2141,162,191,112,7,5085,271
BloopAI/bloop,https://github.com/BloopAI/bloop,2023-05-01,2023-06-09 17:19:12,HN,118,412,34,381,243,9,5497,305
BloopAI/bloop,https://github.com/BloopAI/bloop,2023-06-01,2023-06-09 17:19:12,HN,118,1027,81,347,189,7,6524,386
BloopAI/bloop,https://github.com/BloopAI/bloop,2023-07-01,2023-06-09 17:19:12,HN,118,192,19,328,140,6,6716,405
BloopAI/bloop,https://github.com/BloopAI/bloop,2023-08-01,2023-06-09 17:19:12,HN,118,537,41,378,195,13,7253,446
BloopAI/bloop,https://github.com/BloopAI/bloop,2023-09-01,2023-06-09 17:19:12,HN,118,121,15,317,164,11,7374,461
BloopAI/bloop,https://github.com/BloopAI/bloop,2023-10-01,2023-06-09 17:19:12,HN,118,154,27,277,154,10,7528,488
BloopAI/bloop,https://github.com/BloopAI/bloop,2023-11-01,2023-06-09 17:19:12,HN,118,147,13,273,102,7,7675,501
BloopAI/bloop,https://github.com/BloopAI/bloop,2023-12-01,2023-06-09 17:19:12,HN,118,105,8,166,59,5,7780,509
BloopAI/bloop,https://github.com/BloopAI/bloop,2024-01-01,2023-06-09 17:19:12,HN,118,94,13,123,44,5,7874,522
BloopAI/bloop,https://github.com/BloopAI/bloop,2024-02-01,2023-06-09 17:19:12,HN,118,83,8,14,15,3,7957,530
BloopAI/bloop,https://github.com/BloopAI/bloop,2024-03-01,2023-06-09 17:19:12,HN,118,150,9,7,1,1,8107,539
BloopAI/bloop,https://github.com/BloopAI/bloop,2024-04-01,2023-06-09 17:19:12,HN,118,103,23,29,24,5,8210,562
BloopAI/bloop,https://github.com/BloopAI/bloop,2024-05-01,2023-06-09 17:19:12,HN,118,456,30,2,3,3,8666,592
BloopAI/bloop,https://github.com/BloopAI/bloop,2024-06-01,2023-06-09 17:19:12,HN,118,237,13,4,5,1,8903,605
BloopAI/bloop,https://github.com/BloopAI/bloop,2024-07-01,2023-06-09 17:19:12,HN,118,68,6,0,0,0,8971,611
BloopAI/bloop,https://github.com/BloopAI/bloop,2024-08-01,2023-06-09 17:19:12,HN,118,61,7,0,1,1,9032,618
BloopAI/bloop,https://github.com/BloopAI/bloop,2024-09-01,2023-06-09 17:19:12,HN,118,40,5,0,1,1,9072,623
BloopAI/bloop,https://github.com/BloopAI/bloop,2024-10-01,2023-06-09 17:19:12,HN,118,29,0,1,1,1,9101,623
BloopAI/bloop,https://github.com/BloopAI/bloop,2024-11-01,2023-06-09 17:19:12,HN,118,30,0,1,1,1,9131,623
BloopAI/bloop,https://github.com/BloopAI/bloop,2024-12-01,2023-06-09 17:19:12,HN,118,32,2,1,1,1,9163,625
BloopAI/bloop,https://github.com/BloopAI/bloop,2025-01-01,2023-06-09 17:19:12,HN,118,21,6,0,0,0,9184,631
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2022-05-01,2024-04-29 19:37:19,HN,4,0,0,0,0,0,0,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2022-06-01,2024-04-29 19:37:19,HN,4,0,0,0,0,0,0,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2022-07-01,2024-04-29 19:37:19,HN,4,0,0,0,0,0,0,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2022-08-01,2024-04-29 19:37:19,HN,4,0,0,0,0,0,0,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2022-09-01,2024-04-29 19:37:19,HN,4,0,0,0,0,0,0,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2022-10-01,2024-04-29 19:37:19,HN,4,0,0,0,0,0,0,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2022-11-01,2024-04-29 19:37:19,HN,4,0,0,0,0,0,0,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2022-12-01,2024-04-29 19:37:19,HN,4,0,0,0,0,0,0,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2023-01-01,2024-04-29 19:37:19,HN,4,0,0,0,0,0,0,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2023-02-01,2024-04-29 19:37:19,HN,4,0,0,0,0,0,0,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2023-03-01,2024-04-29 19:37:19,HN,4,0,0,0,0,0,0,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2023-04-01,2024-04-29 19:37:19,HN,4,0,0,0,0,0,0,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2023-05-01,2024-04-29 19:37:19,HN,4,0,0,0,0,0,0,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2023-06-01,2024-04-29 19:37:19,HN,4,0,0,0,0,0,0,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2023-07-01,2024-04-29 19:37:19,HN,4,0,0,0,0,0,0,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2023-08-01,2024-04-29 19:37:19,HN,4,0,0,14,0,1,0,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2023-09-01,2024-04-29 19:37:19,HN,4,0,0,21,0,1,0,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2023-10-01,2024-04-29 19:37:19,HN,4,1,0,9,0,1,1,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2023-11-01,2024-04-29 19:37:19,HN,4,0,0,0,0,0,1,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2023-12-01,2024-04-29 19:37:19,HN,4,1,0,3,0,1,2,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2024-01-01,2024-04-29 19:37:19,HN,4,3,0,11,0,1,5,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2024-02-01,2024-04-29 19:37:19,HN,4,0,0,16,0,1,5,0
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2024-03-01,2024-04-29 19:37:19,HN,4,26,2,17,0,1,31,2
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2024-04-01,2024-04-29 19:37:19,HN,4,332,12,9,0,1,363,14
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2024-05-01,2024-04-29 19:37:19,HN,4,29,4,9,2,2,392,18
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2024-06-01,2024-04-29 19:37:19,HN,4,13,0,6,0,1,405,18
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2024-07-01,2024-04-29 19:37:19,HN,4,15,1,4,0,1,420,19
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2024-08-01,2024-04-29 19:37:19,HN,4,20,1,13,0,1,440,20
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2024-09-01,2024-04-29 19:37:19,HN,4,15,2,7,0,1,455,22
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2024-10-01,2024-04-29 19:37:19,HN,4,7,0,5,0,1,462,22
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2024-11-01,2024-04-29 19:37:19,HN,4,16,1,0,0,0,478,23
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2024-12-01,2024-04-29 19:37:19,HN,4,17,3,0,0,0,495,26
BobMcDear/attorch,https://github.com/BobMcDear/attorch,2025-01-01,2024-04-29 19:37:19,HN,4,9,0,3,0,1,504,26
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2022-05-01,2024-03-19 14:06:19,HN,1,0,0,0,0,0,0,0
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2022-06-01,2024-03-19 14:06:19,HN,1,0,0,0,0,0,0,0
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2022-07-01,2024-03-19 14:06:19,HN,1,0,0,0,0,0,0,0
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2022-08-01,2024-03-19 14:06:19,HN,1,0,0,0,0,0,0,0
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2022-09-01,2024-03-19 14:06:19,HN,1,0,0,0,0,0,0,0
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2022-10-01,2024-03-19 14:06:19,HN,1,0,0,0,0,0,0,0
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2022-11-01,2024-03-19 14:06:19,HN,1,0,0,0,0,0,0,0
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2022-12-01,2024-03-19 14:06:19,HN,1,0,0,0,0,0,0,0
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2023-01-01,2024-03-19 14:06:19,HN,1,0,0,0,0,0,0,0
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2023-02-01,2024-03-19 14:06:19,HN,1,0,0,0,0,0,0,0
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2023-03-01,2024-03-19 14:06:19,HN,1,0,0,0,0,0,0,0
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2023-04-01,2024-03-19 14:06:19,HN,1,0,0,0,0,0,0,0
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2023-05-01,2024-03-19 14:06:19,HN,1,3,0,15,0,1,3,0
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2023-06-01,2024-03-19 14:06:19,HN,1,216,21,7,0,1,219,21
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2023-07-01,2024-03-19 14:06:19,HN,1,59,4,4,1,2,278,25
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2023-08-01,2024-03-19 14:06:19,HN,1,48,11,25,1,1,326,36
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2023-09-01,2024-03-19 14:06:19,HN,1,206,25,28,3,3,532,61
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2023-10-01,2024-03-19 14:06:19,HN,1,166,14,55,1,1,698,75
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2023-11-01,2024-03-19 14:06:19,HN,1,245,22,36,6,2,943,97
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2023-12-01,2024-03-19 14:06:19,HN,1,193,37,57,4,3,1136,134
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2024-01-01,2024-03-19 14:06:19,HN,1,514,49,24,1,2,1650,183
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2024-02-01,2024-03-19 14:06:19,HN,1,209,26,23,4,3,1859,209
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2024-03-01,2024-03-19 14:06:19,HN,1,287,28,23,4,3,2146,237
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2024-04-01,2024-03-19 14:06:19,HN,1,219,34,4,5,5,2365,271
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2024-05-01,2024-03-19 14:06:19,HN,1,317,33,6,3,2,2682,304
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2024-06-01,2024-03-19 14:06:19,HN,1,202,28,36,10,6,2884,332
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2024-07-01,2024-03-19 14:06:19,HN,1,249,23,64,9,3,3133,355
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2024-08-01,2024-03-19 14:06:19,HN,1,268,31,59,3,3,3401,386
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2024-09-01,2024-03-19 14:06:19,HN,1,275,41,39,3,3,3676,427
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2024-10-01,2024-03-19 14:06:19,HN,1,227,21,11,2,2,3903,448
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2024-11-01,2024-03-19 14:06:19,HN,1,224,22,9,3,3,4127,470
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2024-12-01,2024-03-19 14:06:19,HN,1,281,29,25,5,2,4408,499
CVHub520/X-AnyLabeling,https://github.com/CVHub520/X-AnyLabeling,2025-01-01,2024-03-19 14:06:19,HN,1,173,24,12,2,2,4581,523
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2022-05-01,2024-04-26 19:48:15,HN,5,0,0,0,0,0,0,0
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2022-06-01,2024-04-26 19:48:15,HN,5,0,0,0,0,0,0,0
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2022-07-01,2024-04-26 19:48:15,HN,5,0,0,0,0,0,0,0
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2022-08-01,2024-04-26 19:48:15,HN,5,0,0,0,0,0,0,0
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2022-09-01,2024-04-26 19:48:15,HN,5,0,0,0,0,0,0,0
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2022-10-01,2024-04-26 19:48:15,HN,5,0,0,0,0,0,0,0
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2022-11-01,2024-04-26 19:48:15,HN,5,122,2,5,2,4,122,2
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2022-12-01,2024-04-26 19:48:15,HN,5,42,6,86,19,4,164,8
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2023-01-01,2024-04-26 19:48:15,HN,5,39,3,18,5,4,203,11
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2023-02-01,2024-04-26 19:48:15,HN,5,41,1,28,6,4,244,12
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2023-03-01,2024-04-26 19:48:15,HN,5,15,6,11,14,4,259,18
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2023-04-01,2024-04-26 19:48:15,HN,5,18,1,4,5,2,277,19
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2023-05-01,2024-04-26 19:48:15,HN,5,10,4,10,10,5,287,23
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2023-06-01,2024-04-26 19:48:15,HN,5,7,2,7,4,2,294,25
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2023-07-01,2024-04-26 19:48:15,HN,5,75,9,26,18,6,369,34
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2023-08-01,2024-04-26 19:48:15,HN,5,11,1,1,2,3,380,35
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2023-09-01,2024-04-26 19:48:15,HN,5,8,2,0,0,0,388,37
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2023-10-01,2024-04-26 19:48:15,HN,5,9,2,4,2,2,397,39
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2023-11-01,2024-04-26 19:48:15,HN,5,9,2,0,1,1,406,41
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2023-12-01,2024-04-26 19:48:15,HN,5,10,2,0,0,0,416,43
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2024-01-01,2024-04-26 19:48:15,HN,5,5,2,0,0,0,421,45
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2024-02-01,2024-04-26 19:48:15,HN,5,7,0,0,0,0,428,45
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2024-03-01,2024-04-26 19:48:15,HN,5,5,1,0,0,0,433,46
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2024-04-01,2024-04-26 19:48:15,HN,5,132,13,0,0,0,565,59
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2024-05-01,2024-04-26 19:48:15,HN,5,82,6,0,0,0,647,65
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2024-06-01,2024-04-26 19:48:15,HN,5,13,3,0,0,0,660,68
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2024-07-01,2024-04-26 19:48:15,HN,5,14,2,0,0,0,674,70
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2024-08-01,2024-04-26 19:48:15,HN,5,6,0,0,0,0,680,70
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2024-09-01,2024-04-26 19:48:15,HN,5,7,2,0,0,0,687,72
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2024-10-01,2024-04-26 19:48:15,HN,5,5,0,0,0,0,692,72
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2024-11-01,2024-04-26 19:48:15,HN,5,5,1,0,0,0,697,73
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2024-12-01,2024-04-26 19:48:15,HN,5,7,1,0,0,0,704,74
CarperAI/OpenELM,https://github.com/CarperAI/OpenELM,2025-01-01,2024-04-26 19:48:15,HN,5,5,1,0,0,0,709,75
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2022-05-01,2023-11-26 16:30:27,HN,1,9,1,0,4,1,9,1
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2022-06-01,2023-11-26 16:30:27,HN,1,9,0,0,2,1,18,1
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2022-07-01,2023-11-26 16:30:27,HN,1,6,2,0,1,1,24,3
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2022-08-01,2023-11-26 16:30:27,HN,1,6,1,0,0,0,30,4
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2022-09-01,2023-11-26 16:30:27,HN,1,6,0,0,1,1,36,4
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2022-10-01,2023-11-26 16:30:27,HN,1,5,0,0,0,0,41,4
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2022-11-01,2023-11-26 16:30:27,HN,1,9,1,0,1,1,50,5
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2022-12-01,2023-11-26 16:30:27,HN,1,15,4,0,2,1,65,9
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2023-01-01,2023-11-26 16:30:27,HN,1,13,4,0,1,1,78,13
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2023-02-01,2023-11-26 16:30:27,HN,1,12,2,0,0,0,90,15
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2023-03-01,2023-11-26 16:30:27,HN,1,12,2,0,0,0,102,17
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2023-04-01,2023-11-26 16:30:27,HN,1,2,2,0,0,0,104,19
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2023-05-01,2023-11-26 16:30:27,HN,1,7,3,0,0,0,111,22
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2023-06-01,2023-11-26 16:30:27,HN,1,6,2,0,0,0,117,24
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2023-07-01,2023-11-26 16:30:27,HN,1,3,3,0,0,0,120,27
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2023-08-01,2023-11-26 16:30:27,HN,1,1,2,0,0,0,121,29
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2023-09-01,2023-11-26 16:30:27,HN,1,4,0,0,0,0,125,29
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2023-10-01,2023-11-26 16:30:27,HN,1,3,1,0,0,0,128,30
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2023-11-01,2023-11-26 16:30:27,HN,1,3,0,0,0,0,131,30
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2023-12-01,2023-11-26 16:30:27,HN,1,1,1,0,0,0,132,31
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2024-01-01,2023-11-26 16:30:27,HN,1,3,0,0,0,0,135,31
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2024-02-01,2023-11-26 16:30:27,HN,1,2,0,0,0,0,137,31
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2024-03-01,2023-11-26 16:30:27,HN,1,1,2,0,0,0,138,33
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2024-04-01,2023-11-26 16:30:27,HN,1,2,1,0,0,0,140,34
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2024-05-01,2023-11-26 16:30:27,HN,1,2,0,0,0,0,142,34
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2024-06-01,2023-11-26 16:30:27,HN,1,0,0,0,0,0,142,34
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2024-07-01,2023-11-26 16:30:27,HN,1,2,0,0,0,0,144,34
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2024-08-01,2023-11-26 16:30:27,HN,1,0,0,0,0,0,144,34
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2024-09-01,2023-11-26 16:30:27,HN,1,0,0,0,0,0,144,34
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2024-10-01,2023-11-26 16:30:27,HN,1,2,0,0,0,0,146,34
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2024-11-01,2023-11-26 16:30:27,HN,1,0,0,0,0,0,146,34
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2024-12-01,2023-11-26 16:30:27,HN,1,1,1,0,0,0,147,35
CodePilotai/codepilot,https://github.com/CodePilotai/codepilot,2025-01-01,2023-11-26 16:30:27,HN,1,0,0,0,0,0,147,35
Codium-ai/pr-agent,https://github.com/Codium-ai/pr-agent,2022-05-01,2024-02-20 13:58:08,HN,1,0,0,0,0,0,0,0
Codium-ai/pr-agent,https://github.com/Codium-ai/pr-agent,2022-06-01,2024-02-20 13:58:08,HN,1,0,0,0,0,0,0,0
Codium-ai/pr-agent,https://github.com/Codium-ai/pr-agent,2022-07-01,2024-02-20 13:58:08,HN,1,0,0,0,0,0,0,0
