Snapshot,RepoName,Message,CommitAt,URL,Modified_markdowns
20231012_230826_commit_sharings.json,tisztamo/Junior,Adjust commit and rollback buttons style https://chat.openai.com/share/9250d502-b1f4-453f-8e5e-434ba3c48fb1,2023-08-05T10:51:44.000+02:00,https://github.com/tisztamo/Junior/commit/040849193c1d164f01e73ae1cba068fd30363ab0,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement clipboard reading feature https://chat.openai.com/share/3966ead5-9fe8-40f8-b543-11428ed2f84a,2023-08-04T21:49:08.000+02:00,https://github.com/tisztamo/Junior/commit/e44b275d0eb72ed2e43e3d45fafbe757ddd6ad2d,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement emphasize colors for code blocks https://chat.openai.com/share/1fa934a5-a546-4484-8a6b-b145f44c6a96,2023-08-04T10:35:51.000+02:00,https://github.com/tisztamo/Junior/commit/5fe23ec328128233aa5e88b76fa755de4a4f0cc1,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Update class attributes in specific components https://chat.openai.com/share/e2240380-6360-4230-b377-c5c6b5c93e77,2023-08-04T10:17:43.000+02:00,https://github.com/tisztamo/Junior/commit/7d2f3d3182f25143030a05d0b841d28850f8589e,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Update div styling in App.jsx https://chat.openai.com/share/00b111a5-00b5-4689-9b0f-2a47408621c6,2023-08-04T10:07:52.000+02:00,https://github.com/tisztamo/Junior/commit/9d749f9d2c8cce023765869a9ebbce0cdadbcdc3,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement new styles and color configuration https://chat.openai.com/share/5db10c5e-b00e-420f-afac-8a174ab1718d,2023-08-04T10:01:31.000+02:00,https://github.com/tisztamo/Junior/commit/d485c1a6c6031b1d2dfa98385d9b543f5ce13f3b,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement theme switcher with icons https://chat.openai.com/share/be4261fb-3f49-42c1-baf9-2601b7f000f5,2023-08-04T05:57:41.000+02:00,https://github.com/tisztamo/Junior/commit/2c932341b8bb4d1c26e38cb135b2c94777d67b01,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Echo '$\n$\n' to TerminalSummary on enter keypress https://chat.openai.com/share/d6698bc4-fedf-4524-9ca3-ae7dc0a99070,2023-10-02T14:07:21.000+02:00,https://github.com/tisztamo/Junior/commit/c3e5995124f6e59735466a8cad1987a31a6ee6a4,"[""prompt/history/2023/10/02/14:07_Echo '$\\n$\\n' to TerminalSummary on enter keypress/prompt.md""]"
20231012_230826_commit_sharings.json,tisztamo/Junior,Remove bracketed paste control chars from terminal https://chat.openai.com/share/283a0cb1-2512-4322-8f48-588899507864,2023-10-02T13:21:37.000+02:00,https://github.com/tisztamo/Junior/commit/3ea587be70b633cc7f104d9bd6c7f8b003e8bf50,['prompt/history/2023/10/02/13:21_Remove bracketed paste control chars from terminal/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refine TerminalSummary: Improved cleaning of control sequences https://chat.openai.com/share/5c80a8f0-3621-4ba3-9191-74cf553c90dc,2023-10-02T12:15:06.000+02:00,https://github.com/tisztamo/Junior/commit/5123d0604602fcda1054a03602e039ccb5621c0d,['prompt/history/2023/10/02/12:14_Refine TerminalSummary: Improved cleaning of control sequences/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement theme switcher in navbar https://chat.openai.com/share/a873c71e-d721-4d4c-b219-6981986a42ff,2023-08-03T15:59:19.000+02:00,https://github.com/tisztamo/Junior/commit/e8ff733baabbef605b3067f24fb4321f49b1618b,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Improve Junior project's README.md https://chat.openai.com/share/524146cc-2dee-4a6b-91d9-a66597c45c1a,2023-08-03T10:21:15.000+02:00,https://github.com/tisztamo/Junior/commit/ed97ada1122ea1dee13ad3469b24c4cafb851f6c,"['README.md', 'prompt.md', 'prompt/format/shell.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Make CommitMessageInput full width https://chat.openai.com/share/cf041a6e-767a-46ed-9ab0-d50bc66361ee,2023-08-03T09:59:44.000+02:00,https://github.com/tisztamo/Junior/commit/90f053c2007cf9c3e296499fa25412344106f8a2,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,"Rename stores to model, maintaining coherence https://chat.openai.com/share/bf149e10-1fbc-4c21-b569-c2b8e5269b22",2023-08-03T06:47:50.000+02:00,https://github.com/tisztamo/Junior/commit/3cb94ad5171a8fbef3a964b348e9c47112a56d13,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,"Refactor code, rename function, remove import https://chat.openai.com/share/d4c57328-b99d-4c8e-83c4-197b92d350f0",2023-08-03T06:30:08.000+02:00,https://github.com/tisztamo/Junior/commit/76af1d0b8695e97c89661f4a8ee85572b6b36ceb,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Move and rename monitorChangeSignal.js https://chat.openai.com/share/f6b29974-d288-48f3-832c-ef85ffe88d3a,2023-08-03T06:18:24.000+02:00,https://github.com/tisztamo/Junior/commit/415e6e9d99d1a5053b177fcb509e0c80383c43a9,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement monitoring in CommitMessageInput https://chat.openai.com/share/7d39096d-c165-4ee7-957f-0bfcc8590298,2023-08-02T21:42:58.000+02:00,https://github.com/tisztamo/Junior/commit/413731e52864da805b51477241819dafaed77472,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement commit message input update feature https://chat.openai.com/share/745b062b-d78a-43c1-a088-2dc4479a8971,2023-08-02T21:16:52.000+02:00,https://github.com/tisztamo/Junior/commit/95e065314f5b98cf164dd55be1739ba0a0b83589,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement Commit button feature https://chat.openai.com/share/a05047c9-d832-464e-9a8d-f215e091f688,2023-08-02T15:41:46.000+02:00,https://github.com/tisztamo/Junior/commit/54d58f147a1f9413c1808aad9715ac69a3d91513,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Set JuniorOpenSourceProject as the publisher https://chat.openai.com/share/608abfec-d6c0-4d80-ac5d-21a1678fdd4f,2023-08-02T14:36:00.000+02:00,https://github.com/tisztamo/Junior/commit/75e132073e22209323f6c025bb79c4485f10985b,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Improve documentation for Junior VSCode Extension https://chat.openai.com/share/833d5348-c5ce-4586-8bca-67fe9b80f74a,2023-08-02T14:11:46.000+02:00,https://github.com/tisztamo/Junior/commit/02036baf64809d4159f55865b2b90d53a9a6feeb,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Improve documentation and roadmap https://chat.openai.com/share/dd3d1664-619a-4288-b858-288001d9d72e,2023-08-02T11:51:16.000+02:00,https://github.com/tisztamo/Junior/commit/78b0b353646463d5e1e252fcbdcb53a182b974cb,"['doc/roadmap.md', 'prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Style ExecutionResultDisplay as a terminal https://chat.openai.com/share/d6ae76cc-e1fd-4c8a-8ba8-20e2e2168178,2023-08-01T16:52:26.000+02:00,https://github.com/tisztamo/Junior/commit/0eb8a64d519172fd9a4a23eff68d2e67137dde13,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,"Refactor ExecutionResultDisplay, handle colors and newlines https://chat.openai.com/share/5dd2b21a-f706-49a4-b0aa-e6aa0b342b53",2023-08-01T16:41:11.000+02:00,https://github.com/tisztamo/Junior/commit/e737d6b6eeb7e508d1e56ae632ff71db485ed336,"['prompt.md', 'prompt/task/refactor/custom.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Improve Junior documentation and delete unused file https://chat.openai.com/share/a02f7081-28d0-4a7e-9f39-fb7d56fe611c,2023-09-30T16:48:02.000+02:00,https://github.com/tisztamo/Junior/commit/1fe6f34110a7a545cb00c4c40098c80e599d7a66,"['docs/config/env_or_cli.md', 'prompt/history/2023/09/30/16:47_Improve Junior documentation and delete unused file/prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Add 'Scroll' text with non-colored arrows to coverpage https://chat.openai.com/share/351582c3-0e83-4c55-9fc7-3c75e21feab8,2023-09-29T16:48:26.000+02:00,https://github.com/tisztamo/Junior/commit/2a91f41703101e385bbf58a1ff068eb425847ae8,"['docs/_coverpage.md', ""prompt/history/2023/09/29/16:48_Add 'Scroll' text with non-colored arrows to coverpage/prompt.md""]"
20231012_230826_commit_sharings.json,tisztamo/Junior,Generate docs/config/env_or_cli.md for Junior configurations https://chat.openai.com/share/d7e0f6ad-02e2-4ffd-a670-91c0379d0e74,2023-09-29T16:26:34.000+02:00,https://github.com/tisztamo/Junior/commit/d6f0d7ef512a35c1d348fbc419c212eb3688a217,"['docs/config/env_or_cli.md', 'prompt/history/2023/09/29/16:26_Generate docs/config/env_or_cli.md for Junior configurations/change.sh', 'prompt/history/2023/09/29/16:26_Generate docs/config/env_or_cli.md for Junior configurations/prompt.md', 'prompt/history/2023/09/29/16:26_Generate docs/config/env_or_cli.md for Junior configurations/prompt.yaml']"
20231012_230826_commit_sharings.json,tisztamo/Junior,"Generate logo, favicon, and update HTML https://chat.openai.com/share/818d5139-d5a2-48ec-80a7-9d2d223ea729",2023-07-31T12:57:31.000+02:00,https://github.com/tisztamo/Junior/commit/7dca4ff841a8b89b619aaffe21dbba66acf4f131,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Generate config file list for environment & argv access https://chat.openai.com/share/f30dba9a-4ad6-441e-802a-81ac268c788f,2023-09-29T15:12:46.000+02:00,https://github.com/tisztamo/Junior/commit/68689ecce9380363b54026a67e4808d2f6549096,['prompt/history/2023/09/29/15:12_Generate config file list for environment & argv access/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Improve documentation in README.md https://chat.openai.com/share/e2b8c622-6a3f-417d-9142-fbf60643a965,2023-07-31T11:29:54.000+02:00,https://github.com/tisztamo/Junior/commit/c4c1c589da9229f9946dfb52d7f732d454ffe7ca,"['README.md', 'prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Remove promisify from makeExecutable function https://chat.openai.com/share/53609079-779c-4030-8b9d-2bac1fd73223,2023-07-31T09:25:16.000+02:00,https://github.com/tisztamo/Junior/commit/d89cae2d24ecfc21ca0146e2875148350463f9bb,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Improve documentation and embed video https://chat.openai.com/share/dde8c893-2189-4664-b1bf-fcbf0152fadc,2023-07-30T11:36:46.000+02:00,https://github.com/tisztamo/Junior/commit/aa1ecf3d183acabb26c1932b548b1881b8401c89,"['README.md', 'prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Improve web interface documentation https://chat.openai.com/share/110c1fd3-eca3-48fa-80eb-e851973efb0d,2023-07-29T05:57:02.000+02:00,https://github.com/tisztamo/Junior/commit/8ff9f1a01cdf755ad3918e58b59234029924beb7,"['doc/web.md', 'prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Improve the documentation https://chat.openai.com/share/f61bd6e5-cb6e-4914-8cf7-73660b1de5e3,2023-07-29T05:44:22.000+02:00,https://github.com/tisztamo/Junior/commit/f8b4805d5266d02988a8d19d3be3e38da8fb56fc,"['doc/web.md', 'prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Improve the web interface documentation https://chat.openai.com/share/58849a51-f255-432b-aa15-945c4de44bb8,2023-07-28T22:26:42.000+02:00,https://github.com/tisztamo/Junior/commit/8b345f0df23f87e07ce4817f4e3e536d64789e54,"['doc/web.md', 'prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Integrate CSS color variables into JSX inline styles https://chat.openai.com/share/3a5e2cdd-035e-4a61-8fd7-77ce2194ed30,2023-09-26T13:49:28.000+02:00,https://github.com/tisztamo/Junior/commit/a256db4318475773c1c64b7b0e2b7c48270ae22c,['prompt/history/2023/09/26/13:49_Integrate CSS color variables into JSX inline styles/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Enable file viewer on git status item click https://chat.openai.com/share/7eac5caf-d532-46d8-b999-8d642b29104b,2023-09-26T13:06:30.000+02:00,https://github.com/tisztamo/Junior/commit/ed84a7a0a46d1de6c070261d16ab2c67fe18c01e,['prompt/history/2023/09/26/13:06_Enable file viewer on git status item click/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor FullScreenPopup to FileViewer and move it https://chat.openai.com/share/2277f3c8-47b4-42ea-88f2-1f5714dfcb3b,2023-09-26T12:55:24.000+02:00,https://github.com/tisztamo/Junior/commit/67ba34733d76d16c6a0becca25c44239d1d1214d,['prompt/history/2023/09/26/12:55_Refactor FullScreenPopup to FileViewer and move it/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Rename VirtualButton to VirtualKey and adjust padding https://chat.openai.com/share/41c36c6b-4162-4856-a563-23b1e2a3241a,2023-09-26T11:43:58.000+02:00,https://github.com/tisztamo/Junior/commit/c0086debe36058eb88f6ab16f87488ecc63c637d,['prompt/history/2023/09/26/11:43_Rename VirtualButton to VirtualKey and adjust padding/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor virtual key bindings & update hover color https://chat.openai.com/share/4e183b78-ae26-4cdb-ae71-325dcca700f3,2023-09-26T10:52:18.000+02:00,https://github.com/tisztamo/Junior/commit/04cc36b84cb0ecf8e5e52127354b08305ae7eeb3,['prompt/history/2023/09/26/10:51_Refactor virtual key bindings & update hover color/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor TerminalComponent for direct virtual key sends https://chat.openai.com/share/20d7e76a-545e-4dbc-bd12-637a5cd03990,2023-09-26T10:36:03.000+02:00,https://github.com/tisztamo/Junior/commit/e9ac497b81a962d19c04797415461833ea27a65c,['prompt/history/2023/09/26/10:35_Refactor TerminalComponent for direct virtual key sends/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Make change.sh executable after writing https://chat.openai.com/share/43adc1d1-4633-442d-a1c3-93e554678850,2023-07-27T13:41:30.000+02:00,https://github.com/tisztamo/Junior/commit/c1cc52ef7f5aca8be07b3f7775df0d4329746d78,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix getPromptDirectories function https://chat.openai.com/share/cf78b285-4502-492b-838a-4b74e2c87d6e,2023-07-27T13:07:25.000+02:00,https://github.com/tisztamo/Junior/commit/1f44234dd1ebc64e25de61f98e935d1d4f8f06e6,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor .gitignore creation and check duplicates https://chat.openai.com/share/9202c772-3173-4a9d-916f-3e527294d2dd,2023-07-27T12:36:33.000+02:00,https://github.com/tisztamo/Junior/commit/8f780f95eaacde2d7f58ff98700b8254e99c1702,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Simplify GitStatusDisplay and gitStatusHandler logic https://chat.openai.com/share/9db511de-e30a-4ac3-afa2-6a4d3bbafe24,2023-07-27T11:46:23.000+02:00,https://github.com/tisztamo/Junior/commit/b34b156251999e95ed5c0b2db79f50c7e154a83f,"['prompt.md', 'prompt/task/feature/design.md', 'prompt/task/refactor/remove_unused.md', 'prompt/task/refactor/rename_file.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Make virtual keys horizontally scrollable with bg-main https://chat.openai.com/share/61f7fd04-c2f1-4fb3-bb85-e3d032e49f75,2023-09-25T18:12:38.000+02:00,https://github.com/tisztamo/Junior/commit/7af80c200d93bb562125e12d1a5a1f1c00ab1a11,['prompt/history/2023/09/25/18:12_Make virtual keys horizontally scrollable with bg-main/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Add meta/og tags to docs site https://chat.openai.com/share/a2ac1068-4f41-4bf6-9191-9bd206f275fa,2023-09-25T14:07:41.000+02:00,https://github.com/tisztamo/Junior/commit/53fdf994ca06ca703f8b12799ab141e1dc52f76c,['prompt/history/2023/09/25/14:07_Add meta/og tags to docs site/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Extract project name from Git URL if package.json missing https://chat.openai.com/share/b9f3c794-69bb-463f-ac0c-c5e7a3ec4cc4,2023-09-25T14:00:45.000+02:00,https://github.com/tisztamo/Junior/commit/43a899e16b1b98bfa9e2dea50b981773ce55bedb,['prompt/history/2023/09/25/14:00_Extract project name from Git URL if package.json missing/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Handle missing prompt folder silently https://chat.openai.com/share/242998b2-f863-45b2-8ba9-ff7150489014,2023-07-26T22:34:57.000+02:00,https://github.com/tisztamo/Junior/commit/e841f8560463a57b8fb4ba02334216dee4376896,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Use loadPromptDescriptor in servePromptDescriptor https://chat.openai.com/share/c7970fe0-5888-4341-bdf5-6fd1eb5f500a,2023-07-26T22:12:33.000+02:00,https://github.com/tisztamo/Junior/commit/d0731435ec843e27e5c6236156c955b81a9f5008,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement git status endpoint https://chat.openai.com/share/a7dbd880-e488-40e9-8141-c0d46dc1b8c6,2023-07-26T13:21:27.000+02:00,https://github.com/tisztamo/Junior/commit/bff5d9c6ceb30eeaca79d7e686bb42aa1d3e70f0,"['prompt.md', 'prompt/projectSpecifics.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Implementing code validation and refactoring https://chat.openai.com/share/7aa06d1a-ed8f-4f24-99df-0f57d409150e,2023-07-26T13:09:27.000+02:00,https://github.com/tisztamo/Junior/commit/9f0daa3fd83e6b53453754f377ef64a4c9d2056d,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Reorder loading of descriptor and defaults https://chat.openai.com/share/510229e5-8eeb-49ba-b02a-b66c5587817c,2023-07-26T11:37:43.000+02:00,https://github.com/tisztamo/Junior/commit/40722e558af611a23ba88daaa87f04d15ff5db51,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Optimize prompt file loading https://chat.openai.com/share/14c53094-53a2-4e14-9366-bfecc0017295,2023-07-26T11:30:18.000+02:00,https://github.com/tisztamo/Junior/commit/a01bea4ad67215bf7d81b7175841a10c8478b6f1,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor loadDefaults function in promptDescriptorDefaults.js https://chat.openai.com/share/f7d80da3-2bb5-4b21-a407-9cda89c62f20,2023-07-26T11:22:22.000+02:00,https://github.com/tisztamo/Junior/commit/024996ec1e98a43c1f2715a752b5ebbd1858cdee,"['prompt.md', 'prompt/format.md', 'prompt/format/shell.md', 'prompt/projectSpecifics.md', 'prompt/task/feature/implement.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Modify defaults to load from files https://chat.openai.com/share/cc7ab8cf-840f-40e3-bcdd-201549a7dbfb,2023-07-26T10:36:58.000+02:00,https://github.com/tisztamo/Junior/commit/0b96f0586cac811dfd3fbaacff058dbfa01c8284,"['prompt.md', 'prompt/format.md', 'prompt/installedTools.md', 'prompt/os.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix terminal parent element error https://chat.openai.com/share/62ebdcd3-b738-4ccf-9b7d-7722e25ef20f,2023-07-24T16:02:09.000+02:00,https://github.com/tisztamo/Junior/commit/bb9e93582720a3a5fc140dbf6267b887afd40ae0,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor dry-run API creation https://chat.openai.com/share/70f44ec0-1aad-4c8d-a3c2-98bdfb698f8e,2023-07-24T15:54:16.000+02:00,https://github.com/tisztamo/Junior/commit/48e09e27a43ccfdb1dd0da9fba66a9e7efed1c43,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor dry-run API creation https://chat.openai.com/share/e09049b3-f29d-4500-960b-d7f3e557d347,2023-07-24T15:46:00.000+02:00,https://github.com/tisztamo/Junior/commit/d3fb42bf4a7ecd8d793f06d2cc6016db8bd9d52e,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Move and rename ResetButton component https://chat.openai.com/share/2b402060-2cb3-4424-af25-970abeaada2d,2023-07-24T13:14:42.000+02:00,https://github.com/tisztamo/Junior/commit/9874b2e07d41f5afc68f80b65188e00b56a49adc,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Modify ExecutionResultDisplay component https://chat.openai.com/share/8f0ec562-aa19-44c8-b8df-e47e754957c4,2023-07-24T12:55:20.000+02:00,https://github.com/tisztamo/Junior/commit/510dcc603ee513fcd60fe7a73aebe4d647436e17,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix newline handling in Terminal https://chat.openai.com/share/b353bc2f-6c1b-4b9c-8b9e-fbba0dd43c60,2023-07-24T12:50:37.000+02:00,https://github.com/tisztamo/Junior/commit/acdfa0773a6be9c9fc4e2eb58a21d97e709b3e7b,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Update 'message' field to 'output' https://chat.openai.com/share/8685f751-00c8-4a20-9ba8-bfeedc66c6a8,2023-07-24T12:45:43.000+02:00,https://github.com/tisztamo/Junior/commit/ea20a56a3ac44d1ed2f520a39e8d55c0d132a60e,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Update 'message' field to 'output' https://chat.openai.com/share/51f3cc36-f90c-4efd-b422-879fb42f650a,2023-07-24T12:14:03.000+02:00,https://github.com/tisztamo/Junior/commit/3d0e64860574f04ee312db8e28c49e4c7416efb0,"['prompt.md', 'prompt/format/shell.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement execution result signal and component https://chat.openai.com/share/f25b838e-709d-4c53-8f13-45693e7d38bb,2023-07-24T11:35:41.000+02:00,https://github.com/tisztamo/Junior/commit/d603ae10bb047c9da55e91485fe6e9b69bd93a47,"['prompt.md', 'prompt/format/shell.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Rename StartButton and remove setPrompt https://chat.openai.com/share/fe73212e-eceb-48c8-8e99-2ec57c6dd957,2023-07-24T11:26:28.000+02:00,https://github.com/tisztamo/Junior/commit/2b6e699fde05f54169baed61e20858376bb8fbea,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Eliminate the notes input feature https://chat.openai.com/share/05fda0e3-7975-450e-ab15-8e5d9da67372,2023-07-24T11:16:10.000+02:00,https://github.com/tisztamo/Junior/commit/4e0d71134d1951511e387860a920a92ad92692ef,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Encapsulate markdown in details tag https://chat.openai.com/share/e2eccb3e-3852-4e61-8752-010ff57b7626,2023-07-24T11:01:33.000+02:00,https://github.com/tisztamo/Junior/commit/96bd4555a94bdd5fb54ac060570bd31be76a576f,"['prompt.md', 'prompt/format/shell.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Remove all .nojekyll files https://chat.openai.com/share/d5a744b8-20fa-4ceb-9896-114758537080,2023-07-23T21:27:29.000+02:00,https://github.com/tisztamo/Junior/commit/c757a2f02cc0fa876375e69a6de0f28dcf040abe,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix relative imports by adding .js https://chat.openai.com/share/32ccb76b-5f0a-4c01-a86d-870730975d09,2023-07-23T21:08:18.000+02:00,https://github.com/tisztamo/Junior/commit/85ac9f6176f791ca903505e394c10a46c03372e7,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Change terminal wrapper div padding to p-2 https://chat.openai.com/share/54c5a72e-fa46-4412-a7c3-fb4b882330e8,2023-09-22T17:31:44.000+02:00,https://github.com/tisztamo/Junior/commit/481cb91aa4422f056f8df397fc9e456b37d8c457,['prompt/history/2023/09/22/17:30_Change terminal wrapper div padding to p-2/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor TerminalComponent and implement xterm-addon-fit https://chat.openai.com/share/59fb4901-708f-47be-a90c-18b813facdb9,2023-09-22T17:04:19.000+02:00,https://github.com/tisztamo/Junior/commit/b048220e676c929580df2bf9ac54f2d310b7280c,['prompt/history/2023/09/22/17:03_Refactor TerminalComponent and implement xterm-addon-fit/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor terminal backend and remove console logs https://chat.openai.com/share/dd89da67-cf6f-4bff-9814-d0296ef1ab37,2023-09-22T16:43:56.000+02:00,https://github.com/tisztamo/Junior/commit/1cf0bcd127466cba5eee8cf8f1af81135d3e1ca6,['prompt/history/2023/09/22/16:43_Refactor terminal backend and remove console logs/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement proof value in the commit request https://chat.openai.com/share/b3c484d8-1a6f-4adc-b8d1-cfd226647902,2023-09-22T13:40:08.000+02:00,https://github.com/tisztamo/Junior/commit/9247a32a2d5696f83dff65b2f2a2270a5dfea50f,['prompt/history/2023/09/22/13:39_Implement proof value in the commit request/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Setup documentation with GitHub Pages https://chat.openai.com/share/e6d1c732-0020-49e6-8deb-f30908c792c2,2023-07-22T21:42:03.000+02:00,https://github.com/tisztamo/Junior/commit/3a0b67b63b9f75c65caa9ab3b77d3205d38ab7c4,"['doc/example.md', 'doc/introduction.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement Reset Git button https://chat.openai.com/share/e5b0fb97-2fba-49bd-a494-38fbb6399ecf,2023-07-21T19:24:46.000+02:00,https://github.com/tisztamo/Junior/commit/f7e9bb23e781bc09ce9e5e47f6b71f45c9cc70c6,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement execute endpoint in backend https://chat.openai.com/share/008ea3c2-4cf5-4f72-bb36-4db8d7dbaf9a,2023-07-21T11:54:21.000+02:00,https://github.com/tisztamo/Junior/commit/81d5edead535fa00a3af0fca4f2b09fd7e8e9489,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor the mentioned files https://chat.openai.com/share/0ca292c5-6810-4796-9b25-5c0e86e45a4f,2023-07-21T11:31:41.000+02:00,https://github.com/tisztamo/Junior/commit/87f34986831e203cc1511a2db6b5236e80b3f8b0,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Replace pre tag with monospace font https://chat.openai.com/share/bf883d40-f6a5-4cf9-bf9b-dc5d1a794823,2023-07-20T22:26:33.000+02:00,https://github.com/tisztamo/Junior/commit/c3734787859edb56d9379bb586e083bf3b71e874,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Add horizontal scrolling to PromptDescriptor https://chat.openai.com/share/ea248f37-bbc2-476e-96dd-1431a6874ee0,2023-07-20T22:04:39.000+02:00,https://github.com/tisztamo/Junior/commit/8ca6dc556b6a7c9a30a1e9cd27049e7098a75737,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Limit the width of all components https://chat.openai.com/share/d96fc2f1-f6a2-4b1f-84fa-17ae48d58356,2023-07-20T21:43:44.000+02:00,https://github.com/tisztamo/Junior/commit/8c83f805e19903009cbcfcc96b1405d4edb466c9,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Enhance UI for the solid app https://chat.openai.com/share/c52f0f7b-940f-448c-950b-f0c8e28bf0ca,2023-07-20T16:57:57.000+02:00,https://github.com/tisztamo/Junior/commit/ef7292114888a1949f607fa4fabf0f399ce0b371,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement margins and responsive layout https://chat.openai.com/share/0dea3330-d9b7-4c0c-a2df-48e518c144d7,2023-07-20T16:09:37.000+02:00,https://github.com/tisztamo/Junior/commit/750eda969b75f9f32da72263e908020affa86809,['prompt.md']
